Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales
40,No,Travel_Frequently,Sales,5,4,Life Sciences,4,Male,2,3,Sales Representative,1,Married,10475,5,Yes,21,4,3,1,20,2,3,18,13,1,12,130188
53,No,Travel_Rarely,Sales,7,3,Life Sciences,3,Male,4,4,Sales Representative,3,Married,14814,3,No,19,3,3,0,32,3,3,5,1,1,3,119518
41,No,Travel_Rarely,Sales,10,4,Human Resources,2,Male,2,5,Sales Representative,4,Divorced,19141,3,No,15,3,2,3,23,2,2,21,6,12,6,268615
60,No,Travel_Rarely,Sales,16,4,Marketing,1,Male,3,2,Sales Representative,1,Single,5405,8,No,14,3,4,0,10,1,3,2,2,2,2,229037
27,No,Travel_Frequently,Sales,10,2,Life Sciences,4,Male,3,3,Sales Representative,1,Divorced,8793,1,No,21,4,3,2,9,4,2,9,7,1,7,236448
41,No,Travel_Rarely,Sales,1,3,Human Resources,4,Male,2,5,Sales Representative,3,Married,19189,1,No,12,3,2,1,22,3,3,22,7,2,10,238878
50,No,Travel_Rarely,Sales,8,4,Marketing,4,Male,3,1,Sales Representative,2,Married,3875,7,No,15,3,4,1,4,2,3,2,2,2,2,143247
28,Yes,Travel_Rarely,Sales,1,2,Life Sciences,1,Female,1,1,Sales Representative,2,Single,2216,7,Yes,13,3,4,0,10,4,3,7,7,3,7,287388
36,No,Non-Travel,Sales,8,3,Life Sciences,1,Female,4,3,Sales Representative,1,Married,11713,9,No,14,3,1,1,10,2,3,8,7,0,5,200795
38,No,Travel_Rarely,Sales,1,3,Life Sciences,3,Female,3,3,Sales Representative,3,Single,7861,4,Yes,14,3,4,0,10,4,4,1,0,0,0,63451
44,No,Non-Travel,Sales,24,3,Medical,1,Male,1,1,Sales Representative,3,Single,3708,2,No,14,3,3,0,9,5,3,5,2,1,4,299644
47,No,Travel_Frequently,Sales,3,3,Medical,4,Female,3,4,Sales Representative,3,Divorced,13770,9,Yes,12,3,4,2,28,2,2,22,2,11,13,198508
30,No,Travel_Rarely,Sales,27,5,Marketing,3,Male,3,2,Sales Representative,4,Divorced,5304,7,No,23,4,4,1,10,2,2,8,7,7,7,238172
29,No,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,11,3,3,0,1,6,3,1,0,0,0,33770
42,Yes,Travel_Frequently,Sales,19,3,Medical,3,Male,4,1,Sales Representative,3,Divorced,2759,6,Yes,12,3,4,0,7,2,3,2,2,2,2,105947
43,No,Travel_Frequently,Sales,15,3,Life Sciences,4,Male,2,2,Sales Representative,4,Married,6804,3,No,18,3,3,1,7,5,3,2,2,2,2,57811
34,No,Travel_Rarely,Sales,8,2,Medical,2,Female,3,2,Sales Representative,3,Single,6142,3,No,11,3,4,0,10,2,3,5,1,4,3,180862
23,No,Travel_Rarely,Sales,9,1,Medical,2,Male,3,1,Sales Representative,1,Married,2500,1,No,14,3,4,1,5,2,4,4,3,0,2,221627
39,No,Travel_Rarely,Sales,3,3,Human Resources,3,Female,4,2,Sales Representative,2,Married,6389,9,No,15,3,3,1,12,3,1,8,3,3,6,228871
56,No,Travel_Rarely,Sales,9,3,Medical,3,Male,3,4,Sales Representative,4,Married,11103,7,No,11,3,3,0,30,1,2,10,7,1,1,192194
40,No,Travel_Rarely,Sales,2,1,Medical,4,Female,2,1,Sales Representative,4,Single,2342,0,Yes,20,4,4,0,5,2,2,4,2,2,3,145137
27,No,Travel_Rarely,Sales,7,3,Medical,4,Female,2,2,Sales Representative,1,Single,6811,8,No,19,3,1,0,9,2,1,7,6,0,7,102061
29,No,Travel_Rarely,Sales,10,3,Marketing,4,Male,3,1,Sales Representative,2,Divorced,2297,1,No,14,3,4,2,2,2,3,2,2,2,2,101237
53,No,Travel_Rarely,Sales,6,3,Life Sciences,4,Male,3,2,Sales Representative,4,Single,2450,2,No,17,3,4,0,19,4,3,2,2,2,2,185007
35,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,2,Sales Representative,1,Divorced,5093,2,No,11,3,1,1,16,2,4,1,0,0,0,247384
32,No,Travel_Frequently,Sales,24,4,Life Sciences,1,Male,3,2,Sales Representative,4,Married,5309,1,No,15,3,4,2,10,2,3,10,8,4,7,105827
38,No,Travel_Rarely,Sales,2,5,Medical,4,Male,3,1,Sales Representative,3,Married,3057,6,Yes,13,3,2,1,6,0,1,1,0,0,1,124917
34,No,Travel_Rarely,Sales,8,5,Life Sciences,2,Female,3,2,Sales Representative,1,Divorced,5121,3,No,14,3,3,1,7,3,3,0,0,0,0,260031
52,No,Travel_Rarely,Sales,3,4,Marketing,3,Male,2,4,Sales Representative,1,Married,16856,1,No,11,3,1,0,34,3,4,34,6,1,16,216359
33,Yes,Travel_Rarely,Sales,1,4,Other,4,Male,3,1,Sales Representative,4,Single,2686,1,Yes,13,3,3,0,10,2,2,10,9,7,8,245077
25,No,Travel_Rarely,Sales,26,1,Medical,3,Female,3,2,Sales Representative,4,Single,6180,1,No,23,4,2,0,6,5,2,6,5,1,4,277407
45,No,Travel_Rarely,Sales,2,2,Technical Degree,2,Male,1,2,Sales Representative,3,Single,6632,0,No,13,3,1,0,9,3,3,8,7,3,1,45350
23,No,Travel_Rarely,Sales,10,1,Medical,1,Male,4,1,Sales Representative,3,Single,3505,1,No,18,3,4,0,2,3,3,2,2,0,2,55157
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,2,Female,4,2,Sales Representative,3,Single,6397,4,Yes,12,3,4,0,8,2,3,5,4,1,3,266223
34,No,Travel_Rarely,Sales,2,3,Other,4,Male,3,2,Sales Representative,4,Single,6274,1,No,22,4,3,0,6,5,3,6,5,1,4,128046
55,Yes,Travel_Rarely,Sales,2,3,Medical,4,Male,3,5,Sales Representative,1,Married,19859,5,Yes,13,3,4,1,24,2,3,5,2,1,4,62168
36,No,Non-Travel,Sales,8,4,Life Sciences,1,Male,2,3,Sales Representative,1,Single,7587,1,No,15,3,2,0,10,1,3,10,7,0,9,75426
52,No,Non-Travel,Sales,19,4,Medical,4,Male,3,1,Sales Representative,4,Married,4258,0,No,18,3,1,1,5,3,3,4,3,1,2,37535
26,No,Travel_Frequently,Sales,1,2,Life Sciences,1,Female,1,1,Sales Representative,4,Divorced,4364,3,No,14,3,1,1,5,2,3,2,2,2,0,115632
29,No,Travel_Rarely,Sales,27,3,Medical,2,Female,3,2,Sales Representative,3,Married,4335,4,No,12,3,1,1,11,3,2,8,7,1,1,267789
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,4,Male,2,2,Sales Representative,1,Single,5326,6,No,17,3,3,0,6,2,2,4,3,1,2,57840
34,No,Travel_Rarely,Sales,1,4,Life Sciences,2,Female,4,1,Sales Representative,4,Single,3280,2,No,16,3,3,0,10,2,3,4,2,1,3,213170
54,No,Travel_Rarely,Sales,19,4,Medical,4,Female,3,2,Sales Representative,1,Divorced,5485,9,Yes,11,3,2,2,9,4,3,5,3,1,4,42187
27,No,Travel_Frequently,Sales,8,1,Marketing,3,Male,3,2,Sales Representative,4,Married,4342,0,No,19,3,2,1,5,3,3,4,2,1,1,214331
37,No,Travel_Rarely,Sales,10,1,Life Sciences,4,Female,3,1,Sales Representative,1,Divorced,2782,0,Yes,13,3,2,2,6,3,2,5,3,4,3,206476
38,No,Travel_Frequently,Sales,2,4,Life Sciences,1,Female,4,2,Sales Representative,1,Single,5980,6,Yes,12,3,4,0,17,2,3,15,7,4,12,191757
34,No,Travel_Rarely,Sales,2,4,Medical,3,Female,2,1,Sales Representative,1,Single,4381,1,No,11,3,3,0,6,3,3,6,5,1,3,54401
35,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Female,3,1,Sales Representative,4,Married,2572,1,No,16,3,2,1,3,1,2,3,2,0,2,159161
30,No,Travel_Rarely,Sales,1,3,Life Sciences,4,Male,1,1,Sales Representative,3,Married,3833,3,No,21,4,3,2,7,2,3,2,2,0,2,203174
40,No,Travel_Frequently,Sales,2,2,Medical,3,Female,4,2,Sales Representative,2,Married,4244,1,No,24,4,4,1,8,2,3,8,7,3,7,146258
34,No,Travel_Rarely,Sales,8,2,Life Sciences,3,Female,3,2,Sales Representative,1,Married,6500,5,No,17,3,2,1,6,1,3,3,2,1,2,51634
42,No,Travel_Frequently,Sales,8,3,Life Sciences,2,Male,3,5,Sales Representative,4,Divorced,18430,1,No,13,3,2,1,24,4,2,24,7,14,9,66069
23,Yes,Travel_Rarely,Sales,6,3,Life Sciences,3,Male,4,1,Sales Representative,1,Married,1601,1,Yes,21,4,3,2,1,2,3,0,0,0,0,202942
24,No,Non-Travel,Sales,9,3,Life Sciences,3,Male,2,1,Sales Representative,2,Divorced,2694,1,No,11,3,3,3,1,4,3,1,0,0,0,59725
52,No,Travel_Rarely,Sales,11,4,Life Sciences,4,Female,3,2,Sales Representative,3,Married,3149,8,No,20,4,2,1,9,3,3,5,2,1,4,298303
50,No,Travel_Rarely,Sales,2,3,Medical,3,Male,3,4,Sales Representative,3,Married,17639,5,No,16,3,4,0,30,3,3,4,3,0,3,66687
29,Yes,Travel_Rarely,Sales,1,2,Life Sciences,2,Female,2,1,Sales Representative,1,Married,2319,1,Yes,11,3,4,1,1,1,3,1,0,0,0,114988
33,No,Travel_Rarely,Sales,7,3,Medical,3,Male,3,3,Sales Representative,3,Married,11691,0,No,11,3,4,0,14,3,4,13,9,3,7,131716
33,Yes,Travel_Rarely,Sales,16,3,Marketing,1,Female,3,2,Sales Representative,1,Single,5324,5,No,15,3,3,0,6,3,3,3,2,0,2,130101
47,No,Travel_Rarely,Sales,2,2,Other,3,Female,3,4,Sales Representative,4,Married,16752,1,Yes,11,3,3,1,26,3,2,26,14,3,0,163097
36,No,Travel_Rarely,Sales,1,3,Other,3,Female,3,2,Sales Representative,2,Married,5228,0,No,15,3,1,1,10,2,3,9,7,0,5,197275
29,No,Travel_Rarely,Sales,23,2,Life Sciences,3,Male,4,1,Sales Representative,3,Married,2700,1,No,24,4,3,1,10,3,3,10,7,0,7,94589
58,Yes,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,3,5,Sales Representative,2,Single,19246,7,Yes,12,3,4,0,40,2,3,31,15,13,8,294994
35,No,Travel_Rarely,Sales,1,4,Life Sciences,4,Female,4,1,Sales Representative,3,Single,2506,3,No,13,3,3,0,7,0,3,2,2,2,2,99309
42,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Female,2,2,Sales Representative,4,Married,6062,9,Yes,13,3,4,1,8,4,3,4,3,0,2,262047
28,Yes,Travel_Rarely,Sales,2,4,Medical,3,Male,3,1,Sales Representative,3,Single,4382,6,No,17,3,4,0,5,3,2,2,2,2,1,128374
36,No,Travel_Rarely,Sales,13,3,Human Resources,3,Male,3,1,Sales Representative,2,Married,2143,4,No,13,3,2,1,8,2,3,5,2,0,4,297102
32,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Female,2,2,Sales Representative,3,Married,6162,1,No,12,3,3,1,14,3,3,14,13,6,8,191536
40,No,Travel_Frequently,Sales,16,4,Medical,1,Male,2,2,Sales Representative,3,Single,5094,6,No,14,3,4,0,10,6,3,1,0,0,0,199586
30,No,Travel_Rarely,Sales,2,3,Medical,3,Female,2,2,Sales Representative,4,Single,6877,5,Yes,24,4,2,0,12,4,2,0,0,0,0,236033
45,No,Travel_Rarely,Sales,2,3,Life Sciences,2,Female,2,1,Sales Representative,3,Single,2274,1,No,14,3,4,0,1,3,3,1,0,0,0,211853
42,No,Travel_Rarely,Sales,29,3,Life Sciences,2,Male,3,2,Sales Representative,2,Married,4434,1,No,13,3,4,1,10,3,2,9,8,7,8,199158
38,No,Travel_Frequently,Sales,12,3,Life Sciences,1,Male,2,2,Sales Representative,1,Divorced,6288,2,No,15,3,3,1,13,3,2,4,3,1,2,145285
34,No,Travel_Frequently,Sales,16,4,Life Sciences,3,Female,2,1,Sales Representative,4,Single,2553,1,No,16,3,3,0,6,3,3,5,2,1,3,291541
49,Yes,Travel_Rarely,Sales,11,3,Marketing,3,Female,3,3,Sales Representative,4,Married,7654,1,No,18,3,1,2,9,3,4,9,8,7,7,151472
55,Yes,Travel_Rarely,Sales,2,1,Medical,3,Male,3,2,Sales Representative,4,Single,5160,4,No,16,3,3,0,12,3,2,9,7,7,3,126359
43,No,Travel_Rarely,Sales,14,2,Life Sciences,2,Male,3,4,Sales Representative,1,Married,17159,6,No,24,4,3,1,22,3,3,4,1,1,0,295967
27,No,Travel_Rarely,Sales,5,1,Technical Degree,3,Male,2,3,Sales Representative,4,Divorced,12808,1,Yes,16,3,2,1,9,3,3,9,8,0,8,102223
35,No,Travel_Rarely,Sales,7,3,Other,3,Male,3,3,Sales Representative,3,Single,10221,3,No,21,4,2,0,17,3,4,8,5,1,6,224749
28,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,2,Sales Representative,2,Married,4779,1,Yes,20,4,1,0,8,2,3,8,7,7,5,44393
34,No,Travel_Rarely,Sales,3,2,Human Resources,3,Male,3,1,Sales Representative,4,Married,3737,0,No,19,3,3,1,4,1,1,3,2,0,2,297984
26,Yes,Travel_Frequently,Sales,5,2,Medical,3,Female,2,1,Sales Representative,3,Married,2366,1,Yes,14,3,1,1,8,2,3,8,7,1,7,108311
27,No,Non-Travel,Sales,3,3,Medical,4,Male,3,1,Sales Representative,4,Married,1706,1,No,11,3,3,3,0,6,2,0,0,0,0,233861
51,No,Travel_Rarely,Sales,26,4,Marketing,1,Female,3,4,Sales Representative,3,Married,16307,2,No,14,3,3,1,29,2,2,20,6,4,17,271938
44,No,Travel_Rarely,Sales,4,3,Medical,4,Male,3,2,Sales Representative,2,Single,5933,9,No,12,3,4,0,10,2,2,5,2,2,3,275639
25,No,Travel_Rarely,Sales,2,1,Medical,1,Male,4,1,Sales Representative,1,Single,3424,7,No,13,3,3,0,6,3,2,4,3,0,1,54553
33,No,Travel_Rarely,Sales,1,3,Medical,1,Male,4,2,Sales Representative,1,Divorced,4037,1,No,22,4,1,1,9,5,3,9,8,0,8,53634
35,No,Travel_Rarely,Sales,27,1,Medical,3,Female,2,1,Sales Representative,1,Single,2559,1,No,11,3,4,0,6,3,2,6,5,1,1,80647
36,No,Travel_Rarely,Sales,1,2,Life Sciences,2,Male,3,2,Sales Representative,4,Married,6201,1,Yes,14,3,4,1,18,1,2,18,14,4,11,36308
32,No,Travel_Rarely,Sales,13,4,Life Sciences,2,Male,3,2,Sales Representative,4,Divorced,4403,2,No,11,3,3,1,8,3,2,5,2,0,3,129287
30,No,Travel_Frequently,Sales,5,4,Life Sciences,2,Male,2,1,Sales Representative,4,Divorced,3761,9,No,12,3,2,1,10,3,2,5,4,0,3,132273
53,No,Travel_Rarely,Sales,7,2,Marketing,1,Female,2,3,Sales Representative,4,Married,10934,7,Yes,18,3,4,1,35,3,3,5,2,0,4,106988
45,No,Travel_Rarely,Sales,9,3,Marketing,4,Male,3,3,Sales Representative,1,Divorced,10761,4,Yes,12,3,3,1,18,2,3,5,4,0,2,195163
32,No,Travel_Rarely,Sales,8,2,Medical,3,Female,4,2,Sales Representative,3,Married,5175,5,No,12,3,3,1,9,3,2,5,3,1,3,123562
52,No,Travel_Frequently,Sales,25,4,Medical,3,Female,2,4,Sales Representative,4,Married,13826,3,No,22,4,3,0,31,3,3,9,8,0,0,99951
37,No,Travel_Rarely,Sales,16,4,Marketing,4,Male,2,2,Sales Representative,3,Divorced,6334,4,No,19,3,4,2,9,2,3,1,0,0,0,176576
28,No,Travel_Rarely,Sales,8,2,Medical,2,Male,2,1,Sales Representative,4,Divorced,4936,1,No,13,3,4,1,6,6,3,5,1,0,4,52371
22,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,2,2,Sales Representative,4,Married,4775,6,No,22,4,1,2,4,2,1,2,2,2,2,167301
44,No,Travel_Rarely,Sales,8,4,Life Sciences,1,Male,4,1,Sales Representative,4,Married,2818,2,Yes,24,4,3,1,10,2,2,3,2,0,2,163340
42,No,Travel_Frequently,Sales,2,1,Medical,2,Male,3,1,Sales Representative,4,Single,2515,5,Yes,14,3,4,0,8,2,3,2,1,2,2,81663
36,No,Travel_Rarely,Sales,8,3,Life Sciences,1,Male,2,1,Sales Representative,1,Married,2342,0,No,21,4,3,0,6,3,3,5,4,0,3,109367
25,No,Travel_Rarely,Sales,3,1,Other,3,Male,3,2,Sales Representative,1,Married,4194,1,Yes,18,3,4,0,5,3,3,5,3,0,3,216304
35,No,Travel_Rarely,Sales,9,3,Life Sciences,4,Female,2,3,Sales Representative,3,Married,10685,1,Yes,20,4,2,1,17,2,3,17,14,5,15,196547
35,Yes,Travel_Frequently,Sales,25,4,Life Sciences,4,Female,3,1,Sales Representative,2,Divorced,2022,1,Yes,19,3,1,1,10,3,2,10,2,7,8,76297
32,No,Non-Travel,Sales,1,3,Life Sciences,4,Male,3,1,Sales Representative,4,Divorced,2314,0,No,12,3,2,1,4,2,3,3,0,0,2,175163
25,No,Travel_Rarely,Sales,4,1,Marketing,3,Male,2,2,Sales Representative,1,Married,4256,1,No,12,3,1,0,5,1,4,5,2,0,3,276823
49,No,Travel_Rarely,Sales,1,3,Technical Degree,3,Female,3,1,Sales Representative,1,Married,3580,2,No,16,3,2,1,7,2,3,4,2,0,2,136324
24,No,Non-Travel,Sales,4,1,Life Sciences,1,Male,2,1,Sales Representative,4,Married,3162,0,No,17,3,4,0,6,2,2,5,2,3,4,202754
32,No,Travel_Frequently,Sales,5,2,Life Sciences,2,Male,3,2,Sales Representative,2,Married,6524,1,No,14,3,4,1,10,3,3,10,8,5,3,97502
38,No,Travel_Rarely,Sales,9,3,Marketing,2,Male,2,1,Sales Representative,2,Married,2899,0,No,19,3,4,1,3,3,3,2,2,1,2,206052
42,No,Travel_Rarely,Sales,3,3,Life Sciences,3,Female,4,2,Sales Representative,4,Married,5231,2,Yes,13,3,2,1,17,1,2,5,3,1,3,121958
31,No,Travel_Rarely,Sales,11,4,Life Sciences,4,Male,3,1,Sales Representative,4,Married,2356,3,Yes,19,3,2,1,8,2,3,6,4,0,2,264809
29,Yes,Travel_Rarely,Sales,1,3,Medical,2,Female,2,1,Sales Representative,3,Divorced,2800,6,Yes,19,3,3,3,5,3,3,3,2,0,2,117609
53,No,Travel_Rarely,Sales,8,3,Marketing,1,Male,3,4,Sales Representative,4,Married,11836,5,No,14,3,3,1,28,3,3,2,0,2,2,164644
35,No,Travel_Rarely,Sales,25,3,Technical Degree,4,Male,2,3,Sales Representative,2,Married,10903,3,No,16,3,1,0,16,2,3,13,10,4,8,45712
37,No,Travel_Frequently,Sales,21,2,Medical,3,Female,3,1,Sales Representative,4,Married,2973,5,No,15,3,2,1,10,3,3,5,4,0,0,219462
53,No,Travel_Rarely,Sales,23,4,Life Sciences,4,Female,3,4,Sales Representative,4,Single,14275,6,No,18,3,3,0,33,0,3,12,9,3,8,229382
43,No,Travel_Frequently,Sales,1,3,Life Sciences,4,Female,3,2,Sales Representative,4,Married,5562,4,No,13,3,2,1,12,2,2,5,2,2,2,223858
47,No,Travel_Rarely,Sales,2,2,Marketing,3,Female,3,2,Sales Representative,4,Married,4537,0,Yes,22,4,1,1,8,2,3,7,6,7,7,157531
37,No,Non-Travel,Sales,19,2,Medical,1,Male,3,3,Sales Representative,2,Single,7642,1,Yes,13,3,4,0,10,2,3,10,0,0,9,119798
50,No,Non-Travel,Sales,2,4,Life Sciences,1,Male,3,4,Sales Representative,1,Divorced,17924,1,No,11,3,4,1,31,3,3,31,6,14,7,92225
39,No,Travel_Rarely,Sales,2,3,Life Sciences,4,Female,2,2,Sales Representative,4,Married,5204,8,No,11,3,3,2,13,2,3,5,4,0,4,180662
33,No,Travel_Rarely,Sales,3,2,Human Resources,4,Male,3,1,Sales Representative,2,Divorced,2277,3,Yes,11,3,3,1,7,4,4,4,3,0,3,42762
32,Yes,Travel_Rarely,Sales,25,4,Life Sciences,1,Male,3,1,Sales Representative,4,Single,2795,1,Yes,24,4,3,0,1,2,1,1,0,0,1,184549
29,No,Travel_Rarely,Sales,7,1,Medical,1,Female,2,1,Sales Representative,4,Divorced,2532,6,No,14,3,3,3,8,5,3,4,3,0,3,271423
44,No,Travel_Rarely,Sales,9,2,Life Sciences,2,Male,3,1,Sales Representative,1,Married,2559,1,Yes,13,3,4,0,8,0,3,8,7,7,1,84178
28,No,Travel_Rarely,Sales,5,4,Medical,1,Male,3,2,Sales Representative,4,Single,4908,1,No,14,3,2,0,4,3,3,4,2,0,2,240248
58,Yes,Travel_Frequently,Sales,2,1,Life Sciences,4,Male,2,1,Sales Representative,4,Divorced,2380,9,Yes,14,3,4,1,3,3,2,1,0,0,0,224587
43,No,Travel_Rarely,Sales,8,3,Life Sciences,1,Female,3,2,Sales Representative,2,Divorced,4765,4,No,21,4,3,1,4,2,4,1,0,0,0,54579
20,Yes,Travel_Rarely,Sales,2,3,Medical,3,Female,2,1,Sales Representative,3,Single,2044,1,No,13,3,4,0,2,3,2,2,2,0,2,231233
21,Yes,Travel_Rarely,Sales,18,1,Other,4,Female,3,1,Sales Representative,4,Single,2693,1,No,19,3,1,0,1,3,2,1,0,0,0,112543
36,No,Travel_Rarely,Sales,14,1,Life Sciences,3,Male,3,2,Sales Representative,4,Married,6586,0,Yes,17,3,1,1,17,2,2,16,8,4,11,280945
47,No,Travel_Rarely,Sales,2,4,Life Sciences,4,Female,2,1,Sales Representative,4,Single,3294,1,Yes,18,3,1,0,3,3,2,3,2,1,2,57860
22,Yes,Travel_Rarely,Sales,3,1,Life Sciences,2,Female,3,2,Sales Representative,3,Married,4171,0,Yes,19,3,1,1,4,3,4,3,2,0,2,58157
41,Yes,Travel_Rarely,Sales,2,4,Life Sciences,2,Female,1,1,Sales Representative,4,Divorced,2778,4,Yes,13,3,3,1,10,1,2,7,7,1,0,118278
28,No,Travel_Rarely,Sales,9,3,Medical,3,Female,3,1,Sales Representative,3,Divorced,2377,5,No,18,3,2,1,6,2,3,2,2,2,2,180189
39,Yes,Travel_Rarely,Sales,6,3,Medical,4,Male,3,1,Sales Representative,1,Married,2404,7,Yes,21,4,4,0,8,2,1,2,2,2,2,227301
27,No,Travel_Rarely,Sales,4,3,Life Sciences,2,Female,3,1,Sales Representative,3,Single,2318,1,No,19,3,3,0,1,2,3,1,1,0,0,232555
34,No,Travel_Rarely,Sales,10,3,Life Sciences,2,Male,3,1,Sales Representative,2,Divorced,2008,1,No,14,3,2,2,1,3,3,1,0,1,0,184019
42,No,Travel_Rarely,Sales,14,2,Medical,3,Female,2,2,Sales Representative,3,Single,6244,7,No,17,3,1,0,10,6,3,5,4,0,3,34944
33,No,Travel_Rarely,Sales,1,4,Other,3,Male,2,1,Sales Representative,1,Single,2799,3,Yes,11,3,2,0,6,1,3,3,2,0,2,92107
58,No,Travel_Rarely,Sales,5,3,Technical Degree,3,Female,2,3,Sales Representative,2,Divorced,10552,2,Yes,13,3,4,1,24,3,3,6,0,0,4,210322
31,No,Travel_Rarely,Sales,7,4,Life Sciences,2,Male,2,1,Sales Representative,3,Married,2329,3,No,15,3,2,0,13,2,4,7,7,5,2,279052
35,No,Travel_Rarely,Sales,21,1,Life Sciences,4,Female,3,2,Sales Representative,4,Married,4014,1,Yes,25,4,4,1,10,2,1,10,6,0,7,34051
49,No,Travel_Rarely,Sales,8,2,Other,1,Female,3,3,Sales Representative,2,Married,7403,4,No,11,3,3,1,29,3,2,26,9,1,7,250891
48,No,Travel_Rarely,Sales,20,4,Medical,4,Male,3,1,Sales Representative,3,Married,2259,4,No,17,3,1,2,13,2,2,0,0,0,0,96699
31,No,Non-Travel,Sales,20,2,Marketing,4,Female,3,2,Sales Representative,3,Married,6932,1,No,13,3,4,1,9,2,2,9,8,0,0,243849
36,No,Travel_Rarely,Sales,7,4,Other,2,Male,3,1,Sales Representative,4,Single,4678,2,No,18,3,3,0,8,6,3,6,2,0,1,31239
38,No,Travel_Rarely,Sales,1,3,Technical Degree,4,Female,3,3,Sales Representative,1,Married,13582,1,No,13,3,2,1,15,3,3,15,12,5,11,35270
32,No,Non-Travel,Sales,1,3,Life Sciences,3,Female,2,1,Sales Representative,2,Married,2332,6,No,20,4,3,0,5,3,3,3,0,0,2,101827
25,Yes,Travel_Rarely,Sales,19,2,Marketing,3,Male,2,1,Sales Representative,2,Married,2413,1,Yes,18,3,3,3,1,2,3,1,0,0,0,224068
40,No,Travel_Rarely,Sales,10,4,Marketing,1,Male,2,3,Sales Representative,2,Divorced,9705,2,No,12,3,2,1,11,2,2,1,0,0,0,86848
26,No,Travel_Frequently,Sales,1,3,Medical,3,Male,2,2,Sales Representative,1,Single,4294,1,No,12,3,2,0,7,2,3,7,7,0,7,210594
41,No,Travel_Rarely,Sales,6,3,Medical,4,Male,3,1,Sales Representative,1,Single,4721,2,Yes,13,3,3,0,20,3,3,18,13,2,17,35474
36,No,Travel_Rarely,Sales,2,4,Medical,3,Male,3,1,Sales Representative,3,Single,2519,4,No,21,4,3,0,16,6,3,11,8,3,9,106061
19,Yes,Travel_Rarely,Sales,21,3,Other,4,Male,2,1,Sales Representative,2,Single,2121,1,Yes,13,3,2,0,1,3,4,1,0,0,0,150367
20,Yes,Travel_Rarely,Sales,4,3,Technical Degree,1,Male,3,1,Sales Representative,1,Single,2973,1,No,19,3,2,0,1,2,3,1,0,0,0,204177
31,No,Travel_Rarely,Sales,12,3,Medical,4,Female,3,2,Sales Representative,4,Married,5855,0,Yes,11,3,3,2,10,2,1,9,7,8,5,149466
40,No,Travel_Frequently,Sales,9,4,Medical,4,Male,3,1,Sales Representative,2,Divorced,3617,8,Yes,14,3,4,1,3,2,3,1,1,0,0,281909
32,No,Travel_Rarely,Sales,3,4,Medical,3,Female,3,2,Sales Representative,1,Married,6725,1,No,12,3,3,1,8,2,4,8,7,6,3,224162
36,Yes,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,3,Sales Representative,4,Married,10325,1,Yes,11,3,1,1,16,6,3,16,7,3,7,52700
33,No,Travel_Rarely,Sales,1,3,Life Sciences,2,Female,2,2,Sales Representative,4,Single,6949,0,No,14,3,1,0,6,3,3,5,0,1,4,111800
37,Yes,Travel_Rarely,Sales,1,4,Life Sciences,1,Male,2,3,Sales Representative,3,Married,10609,5,No,11,3,3,0,17,2,1,14,1,11,7,222958
45,No,Non-Travel,Sales,4,2,Life Sciences,3,Male,3,2,Sales Representative,2,Married,4447,1,No,12,3,2,0,9,5,2,9,7,0,8,64389
29,No,Travel_Frequently,Sales,20,3,Technical Degree,3,Female,3,1,Sales Representative,4,Married,2157,1,No,15,3,2,1,3,5,3,3,1,0,2,296372
35,No,Travel_Rarely,Sales,18,3,Medical,3,Female,3,2,Sales Representative,3,Married,4601,1,No,16,3,2,0,5,3,3,5,2,1,0,30763
52,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,3,4,Sales Representative,4,Married,17099,2,No,15,3,2,1,26,2,2,9,8,7,8,54512
58,Yes,Travel_Rarely,Sales,2,3,Technical Degree,4,Male,3,1,Sales Representative,3,Single,2479,4,No,24,4,1,0,7,4,3,1,0,0,0,242950
53,No,Travel_Rarely,Sales,2,2,Medical,3,Male,3,4,Sales Representative,3,Divorced,14852,6,No,13,3,3,1,22,3,4,17,13,15,2,251838
30,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,3,Sales Representative,3,Divorced,7264,5,No,11,3,1,1,10,2,4,8,4,7,7,134338
