ID,Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Sales,risk,profit,riskNorm,profitNorm,R-score
994,25,No,Travel_Rarely,Sales,18,1,Life Sciences,1,Male,4,2,Sales Representative,3,Married,6232,2,No,11,3,2,0,6,3,2,3,2,1,2,238507,0.077488,3.1893,0.078999,0.15273,0.012066
76,31,No,Travel_Rarely,Sales,8,4,Life Sciences,3,Female,3,2,Sales Representative,4,Single,4424,1,No,23,4,4,0,11,2,3,11,7,1,8,239540,0.054703,4.5121,0.05577,0.21608,0.012051
167,41,No,Travel_Rarely,Sales,14,3,Life Sciences,1,Male,3,1,Sales Representative,3,Divorced,2451,4,No,12,3,1,1,13,2,3,9,8,1,8,137238,0.052847,4.6661,0.053878,0.22345,0.012039
1143,45,No,Travel_Rarely,Sales,5,5,Medical,3,Female,1,2,Sales Representative,1,Single,5769,1,Yes,14,3,1,0,10,3,3,10,7,1,4,274032,0.062273,3.9584,0.063488,0.18956,0.012035
1372,56,No,Travel_Rarely,Sales,11,5,Marketing,4,Female,2,2,Sales Representative,1,Married,5380,4,No,16,3,3,1,6,3,3,0,0,0,0,87473,0.18011,1.3549,0.18362,0.064886,0.011914
174,30,No,Non-Travel,Sales,9,3,Medical,3,Male,3,2,Sales Representative,1,Divorced,3072,1,No,11,3,3,2,12,4,3,12,9,6,10,255610,0.035053,6.9339,0.035736,0.33206,0.011866
227,37,No,Travel_Frequently,Sales,4,4,Marketing,1,Male,3,1,Sales Representative,4,Divorced,2793,4,No,17,3,3,1,13,2,3,9,8,5,8,184890,0.044033,5.5165,0.044892,0.26418,0.01186
18,22,No,Non-Travel,Sales,16,2,Medical,4,Male,4,1,Sales Representative,4,Divorced,2935,1,Yes,13,3,2,2,1,2,2,1,0,0,0,50941,0.1672,1.4464,0.17047,0.069265,0.011807
1361,31,No,Travel_Rarely,Sales,4,3,Medical,1,Female,4,1,Sales Representative,3,Divorced,3978,8,No,12,3,2,1,4,0,2,2,2,2,2,260968,0.044152,5.4669,0.045013,0.26181,0.011785
944,46,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Female,3,1,Sales Representative,1,Single,3423,6,No,12,3,3,0,10,3,4,7,6,5,7,80585,0.12245,1.9619,0.12484,0.093952,0.011729
719,45,No,Non-Travel,Sales,23,2,Life Sciences,4,Male,3,2,Sales Representative,1,Married,3633,1,Yes,15,3,3,1,9,2,3,9,8,0,8,158055,0.066141,3.6254,0.067431,0.17362,0.011707
231,52,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Female,2,1,Sales Representative,4,Single,3212,7,No,15,3,2,0,6,3,2,2,2,2,2,155546,0.059175,4.0355,0.060329,0.19326,0.011659
1271,34,No,Travel_Rarely,Sales,3,2,Life Sciences,4,Female,1,2,Sales Representative,4,Single,6029,5,No,12,3,1,0,6,3,3,2,2,2,2,127182,0.13578,1.7579,0.13843,0.084185,0.011653
283,29,No,Travel_Frequently,Sales,2,2,Life Sciences,2,Male,3,2,Sales Representative,4,Single,4554,1,No,18,3,1,0,10,3,2,10,7,0,9,264345,0.049015,4.8372,0.049971,0.23165,0.011576
640,49,No,Travel_Rarely,Sales,1,3,Technical Degree,3,Female,3,1,Sales Representative,1,Married,3580,2,No,16,3,2,1,7,2,3,4,2,0,2,136324,0.074571,3.1733,0.076025,0.15197,0.011553
1338,28,No,Travel_Rarely,Sales,3,3,Medical,2,Female,3,1,Sales Representative,2,Married,2856,1,No,19,3,4,1,1,3,3,1,0,0,0,164957,0.049129,4.8132,0.050087,0.2305,0.011545
100,44,No,Non-Travel,Sales,23,3,Medical,2,Male,3,2,Sales Representative,2,Married,2042,4,No,12,3,3,1,17,3,4,3,2,1,2,191009,0.030335,7.795,0.030927,0.3733,0.011545
436,33,Yes,Travel_Rarely,Sales,15,1,Medical,2,Male,3,3,Sales Representative,3,Married,13610,7,Yes,12,3,4,0,15,2,4,7,6,7,7,238866,0.16112,1.4626,0.16426,0.070041,0.011505
662,43,No,Travel_Rarely,Sales,8,3,Life Sciences,1,Female,3,2,Sales Representative,2,Divorced,4765,4,No,21,4,3,1,4,2,4,1,0,0,0,54579,0.2468,0.95451,0.25161,0.045711,0.011501
1181,36,No,Travel_Rarely,Sales,7,3,Life Sciences,1,Male,3,1,Sales Representative,2,Single,2013,2,No,11,3,3,0,15,4,3,4,3,1,3,136216,0.041734,5.639,0.042548,0.27005,0.01149
1424,22,No,Travel_Rarely,Sales,1,2,Life Sciences,4,Male,3,1,Sales Representative,3,Single,3375,0,No,12,3,4,0,4,2,4,3,2,1,2,165405,0.057371,4.0841,0.05849,0.19558,0.01144
378,36,No,Travel_Rarely,Sales,2,3,Life Sciences,4,Female,3,1,Sales Representative,3,Married,2543,4,No,13,3,2,1,6,3,3,2,2,2,2,239429,0.029812,7.846,0.030393,0.37574,0.01142
653,37,No,Non-Travel,Sales,19,2,Medical,1,Male,3,3,Sales Representative,2,Single,7642,1,Yes,13,3,4,0,10,2,3,10,0,0,9,119798,0.17896,1.3064,0.18245,0.06256,0.011414
1325,29,No,Travel_Rarely,Sales,29,1,Life Sciences,4,Male,1,2,Sales Representative,3,Divorced,6384,8,No,17,3,4,2,11,3,3,7,0,1,6,274052,0.065291,3.5773,0.066564,0.17132,0.011403
1164,37,No,Travel_Rarely,Sales,10,3,Medical,2,Female,3,1,Sales Representative,2,Married,3936,1,No,11,3,1,1,8,2,1,8,4,7,7,46484,0.23702,0.98416,0.24164,0.047131,0.011389
312,45,No,Travel_Frequently,Sales,7,3,Life Sciences,1,Male,3,3,Sales Representative,1,Divorced,5210,1,No,18,3,1,1,24,2,3,24,9,9,11,155703,0.093424,2.4905,0.095245,0.11927,0.01136
1114,32,No,Non-Travel,Sales,1,4,Technical Degree,4,Male,3,2,Sales Representative,1,Married,4087,4,No,14,3,2,1,9,3,2,6,5,1,2,264798,0.043078,5.3992,0.043918,0.25856,0.011356
1189,29,No,Travel_Rarely,Sales,5,3,Medical,1,Male,2,2,Sales Representative,2,Divorced,4187,1,Yes,13,3,2,1,10,3,2,10,0,0,9,193698,0.060186,3.8551,0.061359,0.18462,0.011328
285,26,No,Travel_Frequently,Sales,11,2,Medical,1,Male,3,2,Sales Representative,1,Married,4741,1,Yes,13,3,3,1,5,3,3,5,3,3,3,208472,0.063052,3.6643,0.064282,0.17548,0.01128
1290,38,No,Non-Travel,Sales,2,3,Human Resources,1,Male,3,1,Sales Representative,2,Divorced,2592,5,No,13,3,4,3,13,3,3,11,10,3,8,163304,0.044006,5.2503,0.044864,0.25143,0.01128
903,27,No,Travel_Rarely,Sales,4,2,Life Sciences,1,Male,3,1,Sales Representative,3,Divorced,2517,1,No,11,3,2,3,5,2,3,5,3,0,3,167466,0.041594,5.5445,0.042405,0.26552,0.011259
874,36,No,Travel_Rarely,Sales,6,4,Life Sciences,3,Male,1,1,Sales Representative,3,Divorced,2741,1,No,14,3,3,1,7,4,3,7,7,1,7,189096,0.040029,5.749,0.04081,0.27532,0.011236
960,40,No,Travel_Rarely,Sales,2,3,Life Sciences,3,Male,3,2,Sales Representative,4,Single,4661,1,No,13,3,3,0,9,4,3,9,8,8,8,283576,0.045214,5.07,0.046095,0.2428,0.011192
897,31,No,Travel_Rarely,Sales,24,3,Medical,3,Female,2,2,Sales Representative,1,Single,6812,1,No,19,3,2,0,10,2,3,10,9,1,8,220551,0.084903,2.6981,0.086559,0.12921,0.011184
727,31,No,Travel_Frequently,Sales,1,1,Life Sciences,3,Female,3,2,Sales Representative,1,Married,4148,1,No,12,3,3,1,4,1,3,4,3,0,3,152869,0.074218,3.0711,0.075666,0.14707,0.011128
1393,35,No,Travel_Rarely,Sales,7,4,Life Sciences,3,Female,3,2,Sales Representative,4,Married,5204,1,Yes,11,3,4,0,10,2,3,10,8,0,9,261802,0.054336,4.1923,0.055396,0.20077,0.011122
766,38,No,Travel_Frequently,Sales,3,4,Other,3,Male,3,1,Sales Representative,3,Married,2821,3,No,16,3,1,1,8,2,3,2,2,2,2,160531,0.047977,4.7421,0.048912,0.2271,0.011108
6,32,No,Travel_Frequently,Sales,2,2,Life Sciences,4,Male,3,1,Sales Representative,4,Single,3068,0,No,13,3,3,0,8,2,2,7,7,3,6,215056,0.038795,5.8414,0.039552,0.27974,0.011064
115,34,No,Travel_Rarely,Sales,6,4,Life Sciences,3,Female,2,2,Sales Representative,2,Divorced,4505,6,No,15,3,3,1,12,3,3,1,0,0,0,206026,0.058009,3.8111,0.05914,0.18251,0.010794
826,29,No,Travel_Rarely,Sales,8,1,Medical,2,Male,2,2,Sales Representative,4,Married,5056,1,Yes,15,3,3,1,10,2,2,10,7,1,2,231555,0.057906,3.8165,0.059036,0.18277,0.01079
989,41,No,Travel_Frequently,Sales,22,3,Life Sciences,4,Female,3,2,Sales Representative,4,Divorced,5467,3,Yes,14,3,1,2,12,4,2,6,2,3,3,175202,0.081963,2.6706,0.083562,0.12789,0.010687
714,45,No,Travel_Rarely,Sales,1,4,Medical,4,Female,3,1,Sales Representative,4,Divorced,2270,3,No,14,3,4,2,8,2,3,5,3,0,2,298241,0.019942,10.9486,0.020331,0.52432,0.01066
952,41,No,Non-Travel,Sales,10,2,Medical,3,Male,1,2,Sales Representative,2,Single,6151,1,No,13,3,1,0,19,4,3,19,2,11,9,253708,0.06275,3.4372,0.063974,0.16461,0.01053
547,29,No,Travel_Rarely,Sales,10,3,Life Sciences,3,Male,3,1,Sales Representative,3,Single,2642,1,No,11,3,3,0,1,6,3,1,0,0,0,33770,0.20244,1.0652,0.20639,0.05101,0.010528
1096,33,No,Travel_Rarely,Sales,28,4,Life Sciences,2,Male,3,2,Sales Representative,3,Married,5207,1,Yes,12,3,2,1,15,3,3,15,14,5,7,295393,0.04547,4.7275,0.046357,0.2264,0.010495
338,29,No,Travel_Rarely,Sales,9,5,Other,2,Male,2,1,Sales Representative,4,Single,3983,0,No,17,3,3,0,4,2,3,3,2,2,2,242459,0.042298,5.0728,0.043123,0.24293,0.010476
367,41,Yes,Travel_Frequently,Sales,4,3,Marketing,1,Male,3,2,Sales Representative,2,Single,9355,1,No,18,3,3,0,8,5,3,8,7,7,7,60649,0.39658,0.54025,0.40431,0.025872,0.01046
1299,46,Yes,Travel_Rarely,Sales,21,2,Medical,4,Female,3,2,Sales Representative,2,Married,8926,4,No,22,4,4,1,13,2,4,9,7,3,7,76391,0.2994,0.71319,0.30524,0.034154,0.010425
866,30,No,Travel_Rarely,Sales,29,4,Life Sciences,3,Male,3,2,Sales Representative,1,Divorced,4115,8,No,19,3,3,3,8,3,3,4,3,0,3,67166,0.15683,1.3602,0.15989,0.065138,0.010415
814,39,Yes,Travel_Frequently,Sales,2,3,Life Sciences,1,Male,3,4,Sales Representative,4,Divorced,12169,7,No,11,3,4,3,21,4,3,18,7,11,5,43507,0.71541,0.29794,0.72936,0.014268,0.010406
149,41,No,Travel_Rarely,Sales,9,4,Life Sciences,3,Male,3,1,Sales Representative,1,Married,2238,2,No,21,4,4,1,7,2,3,5,0,1,4,181235,0.031437,6.7484,0.03205,0.32318,0.010358
1067,33,No,Travel_Rarely,Sales,4,4,Medical,1,Female,2,1,Sales Representative,2,Married,3838,8,No,11,3,4,0,8,5,3,5,4,0,2,270900,0.03605,5.882,0.036752,0.28168,0.010353
1387,26,No,Travel_Rarely,Sales,1,3,Medical,3,Male,3,1,Sales Representative,1,Single,2867,0,No,13,3,4,0,8,6,2,7,7,7,6,134023,0.054424,3.8956,0.055485,0.18656,0.010351
1145,31,No,Travel_Frequently,Sales,2,4,Other,4,Male,3,2,Sales Representative,1,Single,5332,7,No,13,3,4,0,10,3,3,5,2,0,3,153547,0.088064,2.3998,0.089781,0.11492,0.010318
466,46,No,Travel_Frequently,Sales,18,1,Medical,1,Female,3,3,Sales Representative,3,Married,10527,5,No,11,3,4,0,28,3,2,2,2,1,2,252847,0.1053,2.0016,0.10735,0.095854,0.01029
1336,39,No,Travel_Rarely,Sales,19,4,Other,4,Male,3,2,Sales Representative,4,Divorced,3902,8,No,14,3,2,3,7,2,3,2,2,2,2,239868,0.041024,5.1228,0.041823,0.24533,0.01026
789,28,No,Travel_Rarely,Sales,10,3,Other,3,Female,3,2,Sales Representative,3,Single,3660,3,No,13,3,4,0,10,4,4,8,7,1,7,269487,0.034081,6.1359,0.034746,0.29384,0.01021
85,34,No,Travel_Rarely,Sales,1,2,Medical,1,Male,3,2,Sales Representative,2,Married,4325,1,No,15,3,3,0,5,2,3,5,2,1,3,220479,0.049203,4.2482,0.050163,0.20344,0.010205
229,35,No,Travel_Frequently,Sales,1,3,Marketing,3,Female,3,3,Sales Representative,3,Single,8789,1,No,14,3,1,0,10,3,4,10,7,0,8,289740,0.076021,2.7472,0.077503,0.13156,0.010196
836,35,No,Travel_Rarely,Sales,8,4,Technical Degree,3,Male,3,1,Sales Representative,3,Single,4323,1,No,17,3,2,0,6,2,1,5,4,1,4,162359,0.066043,3.1298,0.067331,0.14988,0.010092
1435,52,No,Non-Travel,Sales,29,4,Life Sciences,1,Male,3,1,Sales Representative,4,Divorced,3482,2,No,15,3,2,2,16,3,2,9,8,0,0,149880,0.057596,3.587,0.058719,0.17178,0.010087
703,30,No,Travel_Rarely,Sales,8,2,Other,3,Male,3,3,Sales Representative,3,Divorced,7264,5,No,11,3,1,1,10,2,4,8,4,7,7,134338,0.13393,1.5411,0.13654,0.073804,0.010078
381,24,No,Travel_Rarely,Sales,10,4,Marketing,4,Female,3,2,Sales Representative,3,Divorced,4260,1,Yes,12,3,4,1,5,2,4,5,2,0,3,161335,0.065333,3.156,0.066607,0.15114,0.010067
97,24,No,Travel_Rarely,Sales,3,2,Other,1,Female,3,2,Sales Representative,3,Married,4999,0,No,21,4,1,1,4,2,2,3,2,0,2,161120,0.076354,2.6859,0.077843,0.12862,0.010012
396,43,No,Travel_Frequently,Sales,21,3,Medical,4,Male,3,1,Sales Representative,4,Married,2258,7,No,20,4,1,1,8,1,3,3,2,1,2,189515,0.029238,6.9942,0.029808,0.33495,0.0099841
1244,45,No,Travel_Rarely,Sales,4,3,Life Sciences,3,Female,1,3,Sales Representative,3,Married,9756,4,No,21,4,3,2,9,2,4,5,0,0,3,298479,0.079739,2.5495,0.081294,0.1221,0.0099256
1228,31,No,Travel_Rarely,Sales,2,4,Life Sciences,2,Male,3,1,Sales Representative,3,Married,3477,1,No,14,3,4,1,6,2,4,5,2,0,3,279808,0.030115,6.7062,0.030703,0.32115,0.0098603
45,30,No,Travel_Frequently,Sales,1,2,Medical,3,Female,3,2,Sales Representative,4,Single,4011,1,No,23,4,4,0,12,2,3,12,8,3,7,160830,0.060422,3.3414,0.0616,0.16002,0.0098572
1384,36,No,Non-Travel,Sales,9,4,Life Sciences,1,Male,4,1,Sales Representative,2,Married,2810,1,No,22,4,2,0,5,3,3,5,4,0,2,71944,0.094455,2.1336,0.096297,0.10218,0.0098392
1062,24,No,Non-Travel,Sales,13,2,Life Sciences,4,Female,3,1,Sales Representative,2,Married,2033,1,No,13,3,3,1,1,2,3,1,0,0,0,61052,0.080384,2.5025,0.081952,0.11984,0.0098215
914,45,Yes,Travel_Rarely,Sales,2,3,Marketing,1,Female,1,5,Sales Representative,2,Single,18824,2,Yes,16,3,1,0,26,2,3,24,10,1,11,62313,0.72396,0.27586,0.73808,0.013211,0.0097505
665,36,No,Travel_Rarely,Sales,14,1,Life Sciences,3,Male,3,2,Sales Representative,4,Married,6586,0,Yes,17,3,1,1,17,2,2,16,8,4,11,280945,0.055403,3.5548,0.056483,0.17024,0.0096156
1050,30,No,Travel_Rarely,Sales,16,1,Life Sciences,4,Male,3,2,Sales Representative,3,Married,5301,8,No,15,3,3,2,4,2,2,2,1,2,2,198231,0.062867,3.1163,0.064093,0.14923,0.0095649
1283,33,No,Travel_Rarely,Sales,8,4,Life Sciences,4,Male,4,1,Sales Representative,1,Married,3143,6,No,19,3,2,1,14,1,3,10,8,7,6,168027,0.043847,4.4551,0.044702,0.21335,0.0095372
1047,44,No,Travel_Rarely,Sales,20,3,Life Sciences,4,Male,3,1,Sales Representative,2,Single,3420,1,No,13,3,3,0,6,3,2,5,2,1,3,248742,0.032207,6.061,0.032835,0.29026,0.0095304
613,28,No,Travel_Rarely,Sales,2,4,Marketing,2,Female,3,2,Sales Representative,2,Married,4779,1,Yes,20,4,1,0,8,2,3,8,7,7,5,44393,0.24854,0.7741,0.25338,0.037071,0.0093932
310,31,No,Travel_Rarely,Sales,5,4,Technical Degree,3,Male,3,1,Sales Representative,4,Married,4821,0,Yes,12,3,3,1,6,4,3,5,2,0,3,267076,0.041661,4.6165,0.042473,0.22108,0.0093901
13,31,No,Travel_Rarely,Sales,26,1,Life Sciences,1,Male,3,1,Sales Representative,3,Divorced,2911,1,No,17,3,4,1,5,1,2,5,2,4,3,175496,0.038178,5.0239,0.038923,0.24059,0.0093645
876,44,No,Travel_Rarely,Sales,29,4,Other,4,Male,3,2,Sales Representative,4,Single,4541,1,No,25,4,2,0,20,3,3,20,11,13,17,256612,0.040542,4.7092,0.041332,0.22552,0.0093211
1253,34,No,Travel_Rarely,Sales,2,4,Medical,4,Male,4,1,Sales Representative,4,Married,2932,0,Yes,14,3,1,3,6,3,3,5,0,1,2,80895,0.083025,2.2992,0.084644,0.11011,0.0093198
201,27,No,Travel_Frequently,Sales,1,1,Technical Degree,3,Male,2,2,Sales Representative,1,Married,4298,5,No,19,3,3,1,6,1,3,2,2,2,0,63069,0.15604,1.2228,0.15908,0.058561,0.0093159
809,29,No,Travel_Rarely,Sales,28,4,Life Sciences,3,Female,3,1,Sales Representative,4,Divorced,2514,4,No,22,4,1,1,11,1,3,7,5,1,7,136830,0.04202,4.5356,0.042839,0.21721,0.009305
754,39,No,Travel_Frequently,Sales,22,3,Medical,4,Female,3,3,Sales Representative,1,Single,10880,1,Yes,13,3,3,0,21,2,3,21,6,2,8,251075,0.099062,1.9231,0.10099,0.092094,0.0093009
1363,45,No,Travel_Frequently,Sales,1,4,Medical,2,Male,3,2,Sales Representative,3,Single,5399,4,No,12,3,3,0,12,3,3,4,2,0,3,136177,0.090496,2.1019,0.092261,0.10066,0.0092868
499,22,No,Travel_Rarely,Sales,6,1,Medical,1,Male,3,1,Sales Representative,3,Married,2773,0,No,20,4,4,0,3,3,3,2,2,2,2,122034,0.051838,3.6673,0.052849,0.17563,0.0092816
907,34,No,Travel_Rarely,Sales,20,3,Technical Degree,3,Female,4,1,Sales Representative,3,Married,2585,0,No,17,3,4,0,2,5,2,1,0,0,0,128921,0.045722,4.1561,0.046613,0.19903,0.0092774
242,32,No,Non-Travel,Sales,26,4,Marketing,3,Male,3,2,Sales Representative,4,Married,4465,0,No,18,3,1,0,4,2,3,3,2,2,2,92985,0.10914,1.7354,0.11127,0.083109,0.0092475
1005,26,No,Travel_Rarely,Sales,7,3,Other,3,Male,4,1,Sales Representative,1,Single,3578,0,No,12,3,4,0,8,2,3,7,7,0,7,71612,0.11335,1.6679,0.11556,0.079873,0.0092301
129,22,No,Travel_Rarely,Sales,2,1,Technical Degree,3,Male,3,1,Sales Representative,4,Married,2523,0,No,14,3,3,1,3,2,3,2,1,2,1,152513,0.037409,5.0374,0.038138,0.24124,0.0092005
558,35,No,Non-Travel,Sales,2,4,Life Sciences,4,Female,3,2,Sales Representative,1,Divorced,5093,2,No,11,3,1,1,16,2,4,1,0,0,0,247384,0.046492,4.0478,0.047399,0.19385,0.009188
509,35,No,Travel_Rarely,Sales,6,4,Life Sciences,2,Male,1,2,Sales Representative,4,Single,6646,1,No,13,3,2,0,17,3,3,17,11,11,8,131281,0.11405,1.6461,0.11627,0.078831,0.0091659
427,30,No,Non-Travel,Sales,2,3,Medical,3,Female,3,1,Sales Representative,4,Single,2564,0,No,14,3,3,0,12,2,2,11,7,6,7,136284,0.042326,4.4294,0.043151,0.21212,0.0091533
761,53,No,Travel_Frequently,Sales,2,3,Marketing,3,Female,2,3,Sales Representative,2,Married,7525,2,No,12,3,1,1,30,2,3,15,7,6,12,259071,0.065193,2.869,0.066464,0.13739,0.0091318
1026,24,No,Travel_Rarely,Sales,4,1,Medical,4,Female,3,2,Sales Representative,3,Married,4162,1,Yes,12,3,3,2,5,3,3,5,4,0,3,201225,0.046157,4.029,0.047057,0.19295,0.0090795
377,51,No,Travel_Rarely,Sales,14,2,Life Sciences,3,Female,3,2,Sales Representative,4,Married,4936,4,No,11,3,3,1,18,2,2,7,7,0,7,102948,0.10654,1.738,0.10862,0.083234,0.009041
332,27,No,Non-Travel,Sales,1,1,Marketing,3,Male,3,2,Sales Representative,2,Married,6349,0,Yes,13,3,4,1,6,0,3,5,4,1,4,189248,0.07455,2.484,0.076003,0.11896,0.009041
887,30,No,Travel_Rarely,Sales,1,3,Medical,4,Male,3,1,Sales Representative,2,Married,3579,0,Yes,21,4,1,1,12,2,3,11,9,5,7,102571,0.077165,2.3883,0.07867,0.11437,0.0089977
1398,54,No,Travel_Rarely,Sales,9,2,Life Sciences,1,Female,3,2,Sales Representative,3,Married,2897,3,No,11,3,3,2,9,6,2,4,3,2,3,294754,0.021681,8.4787,0.022104,0.40604,0.0089751
200,38,No,Travel_Rarely,Sales,29,3,Technical Degree,4,Male,3,2,Sales Representative,4,Married,6261,3,No,18,3,1,1,9,3,1,7,7,1,7,256102,0.053864,3.4087,0.054914,0.16324,0.0089642
1037,31,Yes,Travel_Frequently,Sales,2,3,Life Sciences,2,Male,3,1,Sales Representative,4,Married,3722,6,Yes,13,3,3,1,7,2,1,2,2,2,2,48879,0.16664,1.0944,0.16989,0.052409,0.0089035
1063,44,No,Travel_Frequently,Sales,2,1,Medical,2,Male,3,3,Sales Representative,3,Single,10209,5,Yes,18,3,2,0,16,2,2,2,2,2,2,173655,0.1281,1.4175,0.1306,0.067883,0.0088653
410,42,No,Travel_Frequently,Sales,29,2,Life Sciences,1,Female,3,2,Sales Representative,3,Divorced,4556,2,No,11,3,2,1,19,3,3,5,4,0,2,199070,0.049818,3.6412,0.050789,0.17437,0.0088563
830,33,Yes,Travel_Rarely,Sales,9,4,Marketing,1,Female,3,2,Sales Representative,1,Single,8224,0,Yes,17,3,1,0,6,3,3,5,2,0,3,46150,0.38781,0.46764,0.39538,0.022395,0.0088543
694,36,Yes,Travel_Rarely,Sales,3,1,Life Sciences,3,Male,2,3,Sales Representative,4,Married,10325,1,Yes,11,3,1,1,16,6,3,16,7,3,7,52700,0.42466,0.42534,0.43294,0.020369,0.0088187
47,34,No,Non-Travel,Sales,23,4,Marketing,2,Male,3,2,Sales Representative,3,Single,4568,0,No,20,4,3,0,10,2,3,9,5,8,7,108493,0.091028,1.9792,0.092803,0.094783,0.0087962
691,31,No,Travel_Rarely,Sales,12,3,Medical,4,Female,3,2,Sales Representative,4,Married,5855,0,Yes,11,3,3,2,10,2,1,9,7,8,5,149466,0.084474,2.1273,0.086121,0.10188,0.0087737
1456,40,No,Travel_Rarely,Sales,2,4,Life Sciences,3,Male,2,1,Sales Representative,3,Single,2809,2,No,14,3,4,0,8,2,3,2,2,2,2,146268,0.041376,4.3393,0.042182,0.2078,0.0087657
225,31,No,Non-Travel,Sales,1,4,Medical,3,Male,1,2,Sales Representative,3,Married,4345,0,No,12,3,4,1,6,2,3,5,4,1,4,208338,0.044874,3.9957,0.045749,0.19135,0.0087542
1395,32,No,Travel_Rarely,Sales,5,4,Life Sciences,4,Male,2,2,Sales Representative,4,Single,9679,8,No,24,4,2,0,8,1,3,1,0,0,0,279913,0.074265,2.41,0.075713,0.11541,0.0087381
363,21,No,Non-Travel,Sales,9,2,Medical,1,Male,3,1,Sales Representative,4,Single,2610,1,No,24,4,3,0,3,3,2,3,2,2,2,105705,0.052897,3.375,0.053928,0.16163,0.0087162
433,34,No,Travel_Rarely,Sales,2,4,Life Sciences,4,Male,2,1,Sales Representative,3,Divorced,2768,3,No,12,3,3,1,14,3,3,7,3,5,7,286003,0.020721,8.6104,0.021126,0.41235,0.008711
931,51,No,Travel_Frequently,Sales,6,2,Medical,2,Female,2,1,Sales Representative,3,Single,2838,0,No,14,3,2,0,8,6,2,7,0,7,7,59130,0.10275,1.7363,0.10475,0.083148,0.0087099
1051,42,No,Travel_Frequently,Sales,9,2,Medical,1,Female,3,1,Sales Representative,4,Single,3673,1,No,13,3,3,0,12,3,3,12,9,5,8,263934,0.029711,5.9882,0.030291,0.28677,0.0086864
53,44,No,Travel_Rarely,Sales,1,5,Marketing,2,Female,3,2,Sales Representative,1,Divorced,5454,5,Yes,21,4,3,1,9,2,2,4,3,1,3,106472,0.10891,1.6268,0.11104,0.077907,0.0086507
561,34,No,Travel_Rarely,Sales,8,5,Life Sciences,2,Female,3,2,Sales Representative,1,Divorced,5121,3,No,14,3,3,1,7,3,3,0,0,0,0,260031,0.041811,4.2314,0.042626,0.20264,0.0086378
1310,26,No,Travel_Rarely,Sales,10,3,Medical,3,Male,3,2,Sales Representative,4,Single,4684,1,No,13,3,1,0,5,4,3,5,3,1,2,257789,0.038522,4.5863,0.039273,0.21964,0.0086257
80,46,No,Travel_Rarely,Sales,5,2,Medical,2,Male,3,2,Sales Representative,2,Divorced,5021,8,Yes,22,4,4,1,16,2,3,4,2,0,2,113371,0.093754,1.8816,0.095582,0.090109,0.0086128
1036,31,No,Travel_Rarely,Sales,8,2,Medical,4,Female,4,1,Sales Representative,2,Single,2109,9,No,18,3,4,0,8,3,3,3,2,0,2,59878,0.074353,2.366,0.075803,0.1133,0.0085888
619,25,No,Travel_Rarely,Sales,2,1,Medical,1,Male,4,1,Sales Representative,1,Single,3424,7,No,13,3,3,0,6,3,2,4,3,0,1,54553,0.13235,1.3277,0.13493,0.063583,0.0085793
314,33,No,Travel_Frequently,Sales,5,4,Life Sciences,4,Female,3,3,Sales Representative,2,Married,11878,6,No,11,3,2,2,12,2,3,10,6,8,8,250641,0.099733,1.7584,0.10168,0.08421,0.0085624
831,41,No,Travel_Rarely,Sales,12,4,Life Sciences,2,Male,3,1,Sales Representative,4,Married,4766,3,Yes,11,3,1,1,6,4,3,1,0,0,0,90137,0.1112,1.576,0.11337,0.075475,0.0085568
1297,30,No,Travel_Rarely,Sales,10,3,Medical,1,Female,3,3,Sales Representative,3,Single,9667,9,No,14,3,2,0,9,3,3,7,7,0,2,287771,0.070544,2.4807,0.07192,0.1188,0.008544
603,30,No,Travel_Rarely,Sales,2,3,Medical,3,Female,2,2,Sales Representative,4,Single,6877,5,Yes,24,4,2,0,12,4,2,0,0,0,0,236033,0.061097,2.8602,0.062289,0.13697,0.0085318
1071,28,No,Travel_Frequently,Sales,7,3,Life Sciences,3,Male,3,2,Sales Representative,1,Single,4898,0,No,14,3,4,0,5,5,3,4,2,1,3,82590,0.12417,1.4052,0.12659,0.067292,0.0085183
1020,36,No,Travel_Rarely,Sales,16,4,Marketing,3,Female,2,2,Sales Representative,1,Married,5647,4,No,13,3,1,2,11,3,2,3,2,0,2,195010,0.060485,2.8778,0.061664,0.13781,0.0084983
1319,29,No,Travel_Frequently,Sales,20,1,Medical,4,Male,3,1,Sales Representative,4,Married,3812,1,No,13,3,2,0,11,3,4,11,8,3,10,255246,0.03101,5.5799,0.031615,0.26722,0.008448
197,35,No,Travel_Frequently,Sales,2,3,Medical,2,Female,3,2,Sales Representative,2,Single,4425,5,No,11,3,4,0,10,5,3,6,2,1,2,251278,0.036302,4.7322,0.03701,0.22662,0.0083872
